season_year,year,week,farm,stage,field,shift,batch,crop,variety,row_number,plant_number,plant_number_row,inspection_date,inspection_id,season,closed_flower_count,open_flower_count,set_fruit_count,green_fruit_count,sample_datetime,total_flower_count,state_total_flower_count,state_set_fruit_count,state_green_fruit_count,thr_total_flower_count,thr_set_fruit_count,thr_green_fruit_count
2025,2025,32,A9,E07,C05,T03A,5011,ARÁNDANO,BIANCA,127,3,25,2025-08-07,58585c62-b52b-4870-abca-5811f1d831ab,2025-1,163,60,104,146,2025-08-07 16:58:24,223,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,32,A9,E07,C05,T03A,5012,ARÁNDANO,BIANCA,144,15,45,2025-08-07,a73abb7b-1646-4bba-82c9-dabf4dfcf4bc,2025-1,157,59,57,95,2025-08-07 19:17:58,216,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,32,A9,E07,C05,T04A,5013,ARÁNDANO,SEKOYA POP,127,89,120,2025-08-07,7d5d1c8b-f077-4fd2-8217-aebb02ae8ddc,2025-1,835,286,258,55,2025-08-07 17:42:01,1121,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E07,C05,T04A,5013,ARÁNDANO,SEKOYA POP,161,93,80,2025-08-07,7d5d1c8b-f077-4fd2-8217-aebb02ae8ddc,2025-1,608,300,334,234,2025-08-07 18:59:18,908,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E07,C05,T04A,5013,ARÁNDANO,SEKOYA POP,178,95,60,2025-08-07,7d5d1c8b-f077-4fd2-8217-aebb02ae8ddc,2025-1,724,216,161,97,2025-08-07 19:34:52,940,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E07,C06,T04A,6013,ARÁNDANO,BIANCA,127,55,33,2025-08-05,5f3d0ee1-4b33-40d6-9ea9-467287adb7bc,2025-1,89,75,256,623,2025-08-05 19:22:18,164,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,A9,E07,C06,T04A,6013,ARÁNDANO,BIANCA,144,57,54,2025-08-06,e3882a0b-c1fb-4856-abce-5ddad95e2798,2025-1,119,95,289,368,2025-08-06 14:21:43,214,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,A9,E07,C06,T04A,6013,ARÁNDANO,BIANCA,178,73,102,2025-08-06,e3882a0b-c1fb-4856-abce-5ddad95e2798,2025-1,125,95,189,321,2025-08-06 17:09:00,220,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,32,A9,E07,C06,T04A,6016,ARÁNDANO,BIANCA,178,79,100,2025-08-06,8a07afd9-6a0b-461e-be25-24012a5f1598,2025-1,66,52,231,534,2025-08-06 16:14:05,118,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,A9,E08,C01,T01A,1001,ARÁNDANO,SEKOYA POP,18,7,20,2025-08-06,2413a1d4-fb5f-4fc2-8164-31c88fc84dc5,2025-1,333,158,153,270,2025-08-06 20:09:29,491,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C01,T01A,1003,ARÁNDANO,SEKOYA POP,69,29,80,2025-08-07,9d7224ff-3b85-4689-9a6b-642c0dcf739f,2025-1,134,47,538,441,2025-08-07 13:54:09,181,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C01,T02A,1008,ARÁNDANO,SEKOYA POP,35,63,100,2025-08-05,02c91ab3-aea1-453c-b594-306524bc7ed1,2025-1,365,52,257,570,2025-08-05 18:41:11,417,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C01,T03A,1009,ARÁNDANO,SEKOYA POP,140,103,20,2025-08-07,41b6da49-6366-42b1-aaec-cd3536b9912e,2025-1,319,124,201,188,2025-08-07 17:09:44,443,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C01,T03A,1010,ARÁNDANO,SEKOYA POP,157,107,100,2025-08-07,5743464a-385d-4f5d-aa73-e4983fdd14cc,2025-1,356,130,87,223,2025-08-07 17:55:57,486,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C02,T01A,2004,ARÁNDANO,SEKOYA POP,35,15,100,2025-08-05,6f79cc84-93cd-4b0a-85e8-8fc072c869da,2025-1,320,137,60,320,2025-08-05 16:44:55,457,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C02,T02A,2007,ARÁNDANO,SEKOYA POP,18,51,20,2025-08-05,720774ec-653a-4043-b31a-3323ba612212,2025-1,660,313,302,300,2025-08-05 20:31:41,973,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C02,T02A,2008,ARÁNDANO,SEKOYA POP,35,43,100,2025-08-06,33c300a1-5057-451b-8c1d-b3639673fb79,2025-1,253,152,180,105,2025-08-06 12:49:22,405,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C03,T01A,3001,ARÁNDANO,SEKOYA POP,69,31,80,2025-08-06,5661f832-70f3-4ca8-baeb-a2726e5ba2c0,2025-1,461,201,93,355,2025-08-06 15:06:30,662,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C03,T01A,3004,ARÁNDANO,SEKOYA POP,35,9,100,2025-08-05,abbb23f1-13ff-46b4-8ab3-bd47101769e5,2025-1,474,175,122,358,2025-08-05 18:17:58,649,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C03,T03A,3006,ARÁNDANO,SEKOYA POP,18,100,120,2025-08-06,6632b165-0823-4fa2-884d-466906cb496a,2025-1,424,164,316,244,2025-08-06 16:15:15,588,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C03,T04A,3017,ARÁNDANO,SEKOYA POP,140,136,120,2025-08-07,b15aab57-dcdd-4e2f-bd72-d81f65ab3512,2025-1,544,98,68,91,2025-08-07 17:54:24,642,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C03,T05A,3010,ARÁNDANO,SEKOYA POP,18,185,120,2025-08-07,3b8072d4-dfc2-41f1-8f80-e717a03d3ebc,2025-1,312,282,241,766,2025-08-07 18:10:42,594,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C03,T05A,3011,ARÁNDANO,SEKOYA POP,18,187,82,2025-08-07,1b5dcf38-37b6-42f5-99b8-3fee924d4295,2025-1,438,174,89,162,2025-08-07 20:57:12,612,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,A9,E08,C04,T02A,4006,ARÁNDANO,SEKOYA POP,18,49,120,2025-08-05,3a51d333-9624-49ed-9cae-6d314c97ee8e,2025-1,338,119,197,444,2025-08-05 14:49:04,457,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E01,C03,T05E,3022,ARÁNDANO,SEKOYA POP,240,292,80,2025-08-07,109f6d90-d5d7-4c4a-b119-95eb6c81f3c5,2025-1,475,2,33,731,2025-08-07 13:23:43,477,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E01,C05,T01A,5001,ARÁNDANO,VENTURA,107,13,15,2025-08-06,0eda5390-e36e-4ecb-88c8-745a25d7a14d,2025-1,472,133,319,225,2025-08-06 13:44:33,605,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E01,C05,T01A,5004,ARÁNDANO,VENTURA,93,31,60,2025-08-06,9d393486-5b59-4127-ab3a-5dad9ccfa68d,2025-1,366,84,83,101,2025-08-06 15:31:41,450,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E01,C07,T01A,7001,ARÁNDANO,EMERALD,51,25,60,2025-08-05,fa8b9cd9-389e-4a2e-b068-71a843bb04ed,2025-1,371,316,385,651,2025-08-05 18:08:06,687,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E01,C07,T01A,7002,ARÁNDANO,EMERALD,51,28,45,2025-08-05,c1356019-3cf5-4230-877a-ab418d9ce167,2025-1,288,236,236,408,2025-08-05 19:58:38,524,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E01,C07,T01A,7004,ARÁNDANO,EMERALD,51,34,45,2025-08-05,2174c80f-67a2-4def-81c5-65df499b5a7f,2025-1,207,194,304,584,2025-08-05 20:51:01,401,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E01,C07,T03A,7009,ARÁNDANO,EMERALD,137,145,90,2025-08-07,037e60ac-6bc5-4932-aa3d-d4ec6e7c510b,2025-1,225,205,185,483,2025-08-07 12:56:03,430,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C01,T01A,1001,ARÁNDANO,MÁGICA,30,73,90,2025-08-05,ace793b4-e501-46f9-bbe6-ef76cf3295f1,2025-1,316,135,684,1258,2025-08-05 15:57:11,451,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T01A,1002,ARÁNDANO,MÁGICA,16,67,18,2025-08-05,ee956eda-4065-47ce-899d-42f420c6d5d2,2025-1,878,417,762,915,2025-08-05 14:43:10,1295,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T01A,1002,ARÁNDANO,MÁGICA,30,76,36,2025-08-05,ee956eda-4065-47ce-899d-42f420c6d5d2,2025-1,323,89,520,1314,2025-08-05 16:33:58,412,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T01A,1003,ARÁNDANO,MÁGICA,16,64,108,2025-08-05,0d5ea3be-632d-427b-a399-2368a273b9c6,2025-1,259,154,543,1130,2025-08-05 13:50:18,413,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T01A,1003,ARÁNDANO,MÁGICA,30,79,90,2025-08-05,0d5ea3be-632d-427b-a399-2368a273b9c6,2025-1,1084,313,1242,2086,2025-08-05 18:06:09,1397,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T01A,1004,ARÁNDANO,MÁGICA,16,61,18,2025-08-05,6ec5182f-36cd-4960-8804-36d69ef2c0e8,2025-1,467,195,652,1154,2025-08-05 13:10:26,662,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T01A,1004,ARÁNDANO,MÁGICA,30,82,36,2025-08-07,4a9d2c19-063c-4c20-83d7-d53b57eaeedb,2025-1,271,202,712,1460,2025-08-07 18:39:16,473,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T02A,1005,ARÁNDANO,MÁGICA,16,10,108,2025-08-06,a29d3234-8302-49b7-9136-e15d089fd469,2025-1,475,154,1196,2532,2025-08-06 13:28:16,629,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T02A,1005,ARÁNDANO,MÁGICA,30,13,90,2025-08-06,a29d3234-8302-49b7-9136-e15d089fd469,2025-1,319,68,673,1439,2025-08-06 15:24:28,387,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T02A,1006,ARÁNDANO,MÁGICA,16,7,18,2025-08-06,3d8a01bf-b559-45f3-ba06-0bcc23728696,2025-1,467,108,896,1712,2025-08-06 14:31:52,575,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T02A,1006,ARÁNDANO,MÁGICA,30,16,36,2025-08-06,3d8a01bf-b559-45f3-ba06-0bcc23728696,2025-1,270,82,677,1621,2025-08-06 16:15:02,352,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T02A,1007,ARÁNDANO,MÁGICA,16,4,108,2025-08-05,10080641-cfbb-44c3-a464-4dbf9782e724,2025-1,371,172,723,1391,2025-08-05 19:56:08,543,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T02A,1007,ARÁNDANO,MÁGICA,30,19,90,2025-08-07,b8bc454f-d4d3-4959-9bcf-17ccaf6081fe,2025-1,191,83,574,2304,2025-08-07 06:30:29,274,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T02A,1008,ARÁNDANO,MÁGICA,16,1,18,2025-08-05,55385088-c463-4cdb-85ce-9422a15b2ab1,2025-1,627,227,772,1469,2025-08-05 20:50:04,854,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,32,C5,E02,C01,T04A,1015,ARÁNDANO,BELLA,115,4,108,2025-08-06,b73a7dba-818a-4b8b-8d9d-b3caed5c9750,2025-1,268,94,177,275,2025-08-06 17:11:55,362,invalid,valid,valid,300.0,300.0,2000.0
2025,2025,32,C5,E02,C01,T04A,1016,ARÁNDANO,BELLA,132,22,36,2025-08-06,a958db11-1bb2-4eb5-92aa-af43c7cee275,2025-1,240,88,168,154,2025-08-06 19:43:50,328,invalid,valid,valid,300.0,300.0,2000.0
2025,2025,32,C5,E02,C02,T04E,2013,ARÁNDANO,BIANCA,223,142,108,2025-08-05,74c66b5f-6af9-4763-a6cb-b717eda290aa,2025-1,119,0,247,59,2025-08-05 15:37:09,119,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C5,E02,C02,T04E,2014,ARÁNDANO,BIANCA,155,106,60,2025-08-05,6d891624-cbbd-4e43-84d6-147ab34443ef,2025-1,159,2,242,256,2025-08-05 17:25:07,161,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C5,E02,C03,T02A,3006,ARÁNDANO,VENTURA,53,31,72,2025-08-06,2332d775-88c8-48ad-a553-9eb8008a6b8a,2025-1,360,77,206,70,2025-08-06 16:00:28,437,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C03,T02A,3007,ARÁNDANO,VENTURA,36,19,36,2025-08-06,43378d5c-ca18-4257-b58b-299053a1ad5a,2025-1,315,93,312,355,2025-08-06 14:39:02,408,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C03,T03A,3010,ARÁNDANO,VENTURA,154,223,90,2025-08-05,3afb6544-35fd-4dab-aa02-42c29e617458,2025-1,334,125,314,123,2025-08-05 20:03:47,459,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C03,T04A,3013,ARÁNDANO,VENTURA,154,157,36,2025-08-06,c3ecc596-370c-498e-b784-290ce778a946,2025-1,406,50,312,276,2025-08-06 20:58:35,456,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C03,T04A,3014,ARÁNDANO,VENTURA,137,151,108,2025-08-06,0068c127-22ce-46fe-8773-3773cfb3e5f7,2025-1,304,95,495,426,2025-08-06 20:35:49,399,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C03,T04A,3016,ARÁNDANO,VENTURA,154,166,90,2025-08-07,f8c7f71b-abfc-44b9-9c07-1c879e9dacbb,2025-1,733,107,396,380,2025-08-07 15:26:27,840,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C04,T04B,4009,ARÁNDANO,BIANCA,155,22,201,2025-08-06,4c1b1875-bc55-4458-9891-704332811148,2025-1,202,15,175,167,2025-08-06 14:13:34,217,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,32,C5,E02,C05,T01A,5003,ARÁNDANO,VENTURA,17,76,30,2025-08-05,ebb89c0f-8695-47a9-b455-db89a7e74d3c,2025-1,158,6,417,496,2025-08-05 13:36:49,164,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C05,T03A,5011,ARÁNDANO,VENTURA,135,142,30,2025-08-07,294dc204-17dd-4d03-a1c3-10399ae0e049,2025-1,417,21,309,224,2025-08-07 12:46:16,438,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E02,C06,T01B,6019,ARÁNDANO,BIANCA,19,7,239,2025-08-05,e310fc01-b168-47bc-9e5a-a1e533918400,2025-1,156,59,315,548,2025-08-05 17:35:30,215,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C5,E03,C01,T01A,1002,ARÁNDANO,VENTURA,17,79,120,2025-08-05,8099b626-e10e-4b94-a839-adf06326c0d3,2025-1,410,81,275,439,2025-08-05 15:25:27,491,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C01,T02A,1005,ARÁNDANO,VENTURA,34,13,40,2025-08-05,6af7b629-a0fb-454c-a3e1-5d1030c62579,2025-1,300,150,101,400,2025-08-05 18:55:24,450,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C01,T02A,1007,ARÁNDANO,VENTURA,34,19,40,2025-08-05,6edb6081-020b-40ca-8624-120e39d19691,2025-1,240,170,220,180,2025-08-05 18:10:52,410,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C01,T04A,1016,ARÁNDANO,VENTURA,135,217,120,2025-08-06,cecb9ae8-70e8-4672-a137-52d9534c27e5,2025-1,394,49,102,516,2025-08-06 17:07:52,443,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C02,T01A,2004,ARÁNDANO,VENTURA,36,13,100,2025-08-06,622c85ab-9de2-4bde-990a-f6b99a6455b2,2025-1,332,131,70,283,2025-08-06 20:41:05,463,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C02,T02A,2005,ARÁNDANO,VENTURA,36,94,40,2025-08-06,56eb20b3-379e-46f9-8624-47cb6639c047,2025-1,710,201,222,712,2025-08-06 15:55:09,911,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C02,T03A,2011,ARÁNDANO,VENTURA,155,154,100,2025-08-06,1aa5928a-a4a2-4694-82e5-fe75da348ce8,2025-1,476,148,141,347,2025-08-06 15:42:16,624,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C03,T01A,3001,ARÁNDANO,VENTURA,34,22,40,2025-08-05,9ab61720-61d7-4c0b-b21e-ca38f4aef968,2025-1,338,145,245,355,2025-08-05 20:36:07,483,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C03,T01A,3002,ARÁNDANO,VENTURA,34,19,100,2025-08-05,a261cfd4-c52c-4599-ac1d-91734091dd42,2025-1,245,95,431,773,2025-08-05 20:55:18,340,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C03,T01A,3003,ARÁNDANO,VENTURA,17,7,20,2025-08-05,c6218b3a-7fb1-4f82-95eb-3c363aa4328a,2025-1,454,181,312,495,2025-08-05 18:07:10,635,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C05,T03A,5011,ARÁNDANO,VENTURA,152,235,40,2025-08-06,3696cbd5-b829-43af-a29f-d7696046ca28,2025-1,317,135,260,200,2025-08-06 20:45:19,452,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,32,C5,E03,C06,T02A,6009,ARÁNDANO,ATLAS,52,25,80,2025-08-07,6512ae58-19de-4d8a-b650-24ca3ad97062,2025-1,104,72,510,705,2025-08-07 18:32:08,176,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C5,E03,C06,T03A,6016,ARÁNDANO,BIANCA,85,1,104,2025-08-07,e110195e-2b93-4e27-9983-bb440d2ae7a4,2025-1,409,107,481,716,2025-08-07 13:30:12,516,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C5,E03,C06,T03A,6016,ARÁNDANO,BIANCA,102,4,124,2025-08-07,e110195e-2b93-4e27-9983-bb440d2ae7a4,2025-1,135,11,228,151,2025-08-07 14:40:09,146,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C5,E03,C06,T03A,6016,ARÁNDANO,BIANCA,103,6,122,2025-08-07,e110195e-2b93-4e27-9983-bb440d2ae7a4,2025-1,135,5,215,316,2025-08-07 15:41:47,140,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E04,C04,T02A,4004,ARÁNDANO,ATLAS,68,112,88,2025-08-07,9ab2ff41-471a-4843-accc-7191725eab7b,2025-1,198,24,134,650,2025-08-07 18:02:45,222,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E04,C05,T01A,5002,ARÁNDANO,ATLAS,304,13,56,2025-08-05,6792904c-127a-4899-bc1f-8df310f738d7,2025-1,90,44,229,337,2025-08-05 02:20:10,134,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E05,C03,T01A,3001,ARÁNDANO,KIRRA,19,1,12,2025-08-05,33f98986-dc75-44d5-9eb7-f145c12a0048,2025-1,63,6,121,2568,2025-08-05 13:59:27,69,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,32,C6,E05,C03,T01A,3004,ARÁNDANO,KIRRA,19,10,12,2025-08-06,666f3b77-d4c8-47c8-8574-02f786d7df9f,2025-1,50,9,91,2876,2025-08-06 13:13:44,59,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,32,C6,E05,C03,T02B,3009,ARÁNDANO,TERRAPIN,135,1,18,2025-08-05,b8d6e06b-7bba-450c-a508-6420df413bff,2025-1,152,10,390,238,2025-08-05 13:19:51,162,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E05,C03,T02B,3009,ARÁNDANO,TERRAPIN,147,4,68,2025-08-05,b8d6e06b-7bba-450c-a508-6420df413bff,2025-1,67,0,236,351,2025-08-05 13:52:25,67,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E05,C03,T04A,3005,ARÁNDANO,KIRRA,19,73,12,2025-08-06,e4363832-d694-40b1-b2b7-8ede19d4ea75,2025-1,52,24,158,2234,2025-08-06 14:04:49,76,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,32,C6,E05,C03,T04A,3005,ARÁNDANO,KIRRA,36,88,63,2025-08-06,e4363832-d694-40b1-b2b7-8ede19d4ea75,2025-1,43,13,56,2328,2025-08-06 20:45:31,56,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,32,C6,E05,C03,T04A,3006,ARÁNDANO,KIRRA,36,85,24,2025-08-06,68a1af05-7fa0-4420-a8ae-9290548c316a,2025-1,101,10,222,2503,2025-08-06 19:54:33,111,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,32,C6,E05,C03,T04A,3007,ARÁNDANO,KIRRA,19,79,12,2025-08-06,ad13643e-0dca-4b43-942c-46e1ac1d083b,2025-1,96,21,195,2310,2025-08-06 16:19:42,117,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,32,C6,E05,C03,T04B,3008,ARÁNDANO,ARANA,19,1,12,2025-08-06,cf76fa16-33a6-4500-a6b3-7d075788dcd7,2025-1,83,24,284,890,2025-08-06 17:00:57,107,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E05,C03,T04B,3008,ARÁNDANO,ARANA,36,4,24,2025-08-06,cf76fa16-33a6-4500-a6b3-7d075788dcd7,2025-1,165,25,291,239,2025-08-06 17:57:30,190,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E05,C04,T06A,4016,ARÁNDANO,ATLAS ORGÁNICA,76,127,76,2025-08-08,ed44ed44-3bb9-43ac-801d-1b80e1563034,2025-1,106,0,382,180,2025-08-08 16:29:37,106,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,C6,E05,C04,T07A,4020,ARÁNDANO,ATLAS ORGÁNICA,133,166,47,2025-08-02,50d90ef7-b4b4-470a-8184-7723d0e16dee,2025-1,57,21,302,221,2025-08-02 12:58:54,78,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,32,LN,E02,C06,T02A,6005,ARÁNDANO,SEKOYA POP ORGÁNICA,30,40,104,2025-08-05,ec5bab99-0a7f-44d1-9fcb-ec0fbbda0be5,2025-1,192,41,41,69,2025-08-05 14:03:30,233,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,33,A9,E07,C03,T01A,3003,ARÁNDANO,SEKOYA BEAUTY,18,5,125,2025-08-11,bf29580e-468e-4e49-8443-10daf03120f7,2025-1,297,62,298,229,2025-08-11 14:56:16,359,invalid,valid,valid,300.0,300.0,2000.0
2025,2025,33,A9,E07,C03,T04A,3012,ARÁNDANO,SEKOYA BEAUTY,179,155,85,2025-08-13,e49b268b-7b6b-4be5-99bb-a4fe98ad18ed,2025-1,100,74,583,465,2025-08-13 17:10:14,174,valid,invalid,valid,300.0,300.0,2000.0
2025,2025,33,A9,E07,C05,T02A,5006,ARÁNDANO,SEKOYA POP,35,59,100,2025-08-14,a48bf556-368b-4840-8048-d14d8973f6c7,2025-1,283,141,350,147,2025-08-14 17:13:31,424,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E07,C05,T03A,5009,ARÁNDANO,BIANCA,128,7,20,2025-08-14,5e626661-285b-4077-8a1f-416d05ab5ef4,2025-1,125,78,152,174,2025-08-14 14:17:08,203,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,33,A9,E07,C05,T04A,5013,ARÁNDANO,SEKOYA POP,127,89,120,2025-08-14,facf6a9f-fba6-4e77-b038-8b8589f94448,2025-1,848,241,298,151,2025-08-14 17:44:04,1089,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E07,C05,T04A,5013,ARÁNDANO,SEKOYA POP,161,93,80,2025-08-14,facf6a9f-fba6-4e77-b038-8b8589f94448,2025-1,563,385,378,242,2025-08-14 18:59:10,948,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E07,C06,T04A,6013,ARÁNDANO,BIANCA,145,57,46,2025-08-12,636a3db7-96ea-4010-8c3c-94a1ef81ae08,2025-1,148,106,186,402,2025-08-12 14:45:12,254,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,33,A9,E08,C01,T02A,1005,ARÁNDANO,SEKOYA POP,18,55,20,2025-08-12,750394e6-cff2-41ba-8723-2ca7f558ea95,2025-1,556,94,529,496,2025-08-12 18:18:09,650,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E08,C01,T02A,1005,ARÁNDANO,SEKOYA POP,35,67,40,2025-08-13,d1cb7c10-b7ab-445a-bd1b-a413b5ac75df,2025-1,498,131,202,354,2025-08-13 14:33:21,629,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E08,C01,T02A,1005,ARÁNDANO,SEKOYA POP,52,71,60,2025-08-13,d1cb7c10-b7ab-445a-bd1b-a413b5ac75df,2025-1,446,155,168,126,2025-08-13 15:09:11,601,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E08,C01,T02A,1007,ARÁNDANO,SEKOYA POP,52,67,60,2025-08-13,e6f6173a-3d77-4a3b-a2c9-6f8b383bf7f0,2025-1,401,172,310,247,2025-08-13 16:10:12,573,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E08,C01,T03A,1009,ARÁNDANO,SEKOYA POP,191,121,80,2025-08-14,3e58b35a-c4c2-453b-976a-2194d3b13ad5,2025-1,375,217,208,163,2025-08-14 16:50:23,592,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E08,C01,T03A,1010,ARÁNDANO,SEKOYA POP,191,123,60,2025-08-14,35c634fb-2852-452f-86ba-d7832d22517f,2025-1,302,161,171,74,2025-08-14 16:25:59,463,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E08,C01,T04A,1013,ARÁNDANO,SEKOYA POP,157,153,40,2025-08-09,33be42ce-ec3e-4a45-8203-5bd13210b276,2025-1,433,196,170,164,2025-08-09 14:56:47,629,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,33,A9,E08,C01,T04A,1013,ARÁNDANO,SEKOYA POP,191,169,80,2025-08-14,f466646f-461b-46b5-81ee-87354b55f556,2025-1,318,203,133,512,2025-08-14 17:30:12,521,invalid,valid,valid,400.0,400.0,2000.0
